rescue_id,business_id,business_name,business_type,city,country,latitude,longitude,date,food_category,food_item,surplus_items,surplus_kg,original_price,rescue_price,currency,meals_available,meals_rescued,meals_expired,rescue_rate,revenue_recovered_local,revenue_recovered_usd,co2e_avoided_kg,data_type
RES-0093289,RWA-KIG-06,Urban Kigali 06,Restaurant,Kigali,Rwanda,-1.937044,30.090162,2025-08-11,Prepared Meals,Fried Rice,19,8.61,834.0,406.0,RWF,26,12,14,0.4615,4872.0,3.36,7.91,Synthetic
RES-0093290,NIG-POR-72,Fresh Choice Port Harcourt 72,Supermarket,Port Harcourt,Nigeria,4.783011,7.038873,2025-02-19,Prepared Meals,Chicken Meal,29,11.17,5300.0,2380.0,NGN,25,22,3,0.88,52360.0,32.72,18.33,Synthetic
RES-0093291,NIG-POR-78,Daily Port Harcourt 78,Bakery,Port Harcourt,Nigeria,4.761309,7.051556,2025-06-23,Rice & Grains,Oats,32,13.0,1950.0,760.0,NGN,33,13,20,0.3939,9880.0,6.18,9.49,Synthetic
RES-0093292,NIG-IBA-11,Premier Ibadan 11,Hotel,Ibadan,Nigeria,7.423106,3.950178,2025-07-06,Prepared Meals,Chicken Meal,147,71.57,4170.0,2550.0,NGN,131,118,13,0.9008,300900.0,188.06,61.38,Synthetic
RES-0093293,KEN-NAK-16,Street Taste Nakuru 16,Food Vendor,Nakuru,Kenya,-0.283728,36.098824,2025-05-10,Prepared Meals,Local Rice Meal,20,8.39,1500.0,770.0,KES,26,22,4,0.8462,16940.0,130.31,14.73,Synthetic
RES-0093294,GHA-KUM-38,Fresh Choice Kumasi 38,Supermarket,Kumasi,Ghana,6.716335,-1.624867,2025-05-27,Fruits & Vegetables,Mixed Vegetables,105,47.88,34.0,21.0,GHS,106,85,21,0.8019,1785.0,115.16,84.99,Synthetic
RES-0093295,TAN-ARU-14,Mama's Arusha 14,Food Vendor,Arusha,Tanzania,-3.392505,36.70978,2025-04-01,Dairy,Cheese,6,1.84,23630.0,9400.0,TZS,3,3,0,1.0,28200.0,10.85,2.05,Synthetic
RES-0093296,GHA-ACC-32,Civic Accra 32,Hotel,Accra,Ghana,5.633761,-0.210254,2025-08-07,Dairy,Milk,16,5.11,96.0,37.0,GHS,14,11,3,0.7857,407.0,26.26,7.77,Synthetic
RES-0093297,NIG-LAG-65,Green Basket Lagos 65,Supermarket,Lagos,Nigeria,6.555882,3.383627,2025-01-11,Prepared Meals,Chicken Meal,24,9.98,7230.0,3050.0,NGN,26,9,17,0.3462,27450.0,17.16,7.67,Synthetic
RES-0093298,NIG-IBA-71,Fresh Ibadan 71,Restaurant,Ibadan,Nigeria,7.362903,3.952195,2025-10-28,Bakery,Sliced Bread,42,9.19,6780.0,2550.0,NGN,24,18,6,0.75,45900.0,28.69,9.35,Synthetic
RES-0093299,NIG-ABE-43,Golden Abeokuta 43,Restaurant,Abeokuta,Nigeria,7.129029,3.447628,2025-09-06,Beverages,Bottled Water,24,8.5,5220.0,1970.0,NGN,20,11,9,0.55,21670.0,13.54,6.49,Synthetic
RES-0093300,NIG-IBA-72,Harvest Ibadan 72,Restaurant,Ibadan,Nigeria,7.393635,3.946707,2025-10-05,Bakery,Baguette,10,2.78,4410.0,1660.0,NGN,7,7,0,1.0,11620.0,7.26,5.51,Synthetic
RES-0093301,TAN-ARU-15,Street Taste Arusha 15,Food Vendor,Arusha,Tanzania,-3.365064,36.665101,2025-12-07,Prepared Meals,Local Rice Meal,28,13.96,16240.0,9340.0,TZS,35,24,11,0.6857,224160.0,86.22,17.11,Synthetic
RES-0093302,KEN-KIS-55,Grand Kisumu 55,Hotel,Kisumu,Kenya,-0.094772,34.782843,2025-07-30,Dairy,Custard,8,2.56,910.0,488.0,KES,5,4,1,0.8,1952.0,15.02,2.72,Synthetic
RES-0093303,NIG-KAN-43,Golden Kano 43,Restaurant,Kano,Nigeria,12.0572,8.666468,2025-09-17,Rice & Grains,Rice Pack,48,20.37,1100.0,590.0,NGN,54,38,16,0.7037,22420.0,14.01,27.66,Synthetic
RES-0093304,ETH-ADD-39,Fresh Addis Ababa 39,Restaurant,Addis Ababa,Ethiopia,9.048791,38.767145,2025-06-10,Beverages,Smoothie,20,7.26,760.0,390.0,ETB,15,6,9,0.4,2340.0,16.14,4.62,Synthetic
RES-0093305,GHA-ACC-74,City Market Accra 74,Supermarket,Accra,Ghana,5.603356,-0.216931,2025-04-16,Pastries,Croissant,47,9.11,118.0,47.0,GHS,23,20,3,0.8696,940.0,60.65,17.88,Synthetic
RES-0093306,RWA-KIG-07,Savanna Kigali 07,Restaurant,Kigali,Rwanda,-1.862365,30.077594,2025-04-23,Prepared Meals,Local Rice Meal,59,30.02,3140.0,1120.0,RWF,61,36,25,0.5902,40320.0,27.81,20.5,Synthetic
RES-0093307,NIG-ABE-02,Event Kitchen Abeokuta 02,Caterer,Abeokuta,Nigeria,7.081969,3.406415,2025-04-18,Prepared Meals,Chicken Meal,39,16.99,6430.0,3210.0,NGN,35,19,16,0.5429,60990.0,38.12,11.06,Synthetic
RES-0093308,GHA-TAM-65,Green Cup Tamale 65,Café,Tamale,Ghana,9.471984,-0.907209,2025-02-25,Bakery,Sliced Bread,5,1.28,25.0,15.0,GHS,2,0,2,0.0,0.0,0.0,0.0,Synthetic
RES-0093309,KEN-KIS-39,Bean Kisumu 39,Café,Kisumu,Kenya,-0.058463,34.772567,2025-03-14,Pastries,Sausage Roll,22,4.1,1490.0,530.0,KES,8,7,1,0.875,3710.0,28.54,4.05,Synthetic
RES-0093310,KEN-NAI-45,Bean Nairobi 45,Café,Nairobi,Kenya,-1.246433,36.831741,2025-03-15,Fruits & Vegetables,Mixed Vegetables,20,10.45,1630.0,790.0,KES,19,14,5,0.7368,11060.0,85.08,13.12,Synthetic
RES-0093311,UGA-JIN-65,Quick Bite Jinja 65,Food Vendor,Jinja,Uganda,0.525115,33.257938,2025-10-11,Prepared Meals,Local Rice Meal,13,5.54,36850.0,17790.0,UGX,10,8,2,0.8,142320.0,38.46,4.32,Synthetic
RES-0093312,SOU-CAP-03,Daily Cape Town 03,Bakery,Cape Town,South Africa,-33.869667,18.412,2025-03-08,Fruits & Vegetables,Mangoes,95,49.02,210.0,97.0,ZAR,91,86,5,0.9451,8342.0,463.44,55.73,Synthetic
RES-0093313,ETH-ADD-49,Quick Bite Addis Ababa 49,Food Vendor,Addis Ababa,Ethiopia,9.105607,38.794342,2025-08-12,Pastries,Croissant,6,0.96,124.0,68.0,ETB,1,1,0,1.0,68.0,0.47,0.55,Synthetic
RES-0093314,ETH-BAH-45,Fresh Bahir Dar 45,Restaurant,Bahir Dar,Ethiopia,11.523538,37.322294,2025-03-18,Rice & Grains,Maize Meal,49,25.15,990.0,400.0,ETB,63,60,3,0.9524,24000.0,165.52,46.77,Synthetic
RES-0093315,GHA-TAK-72,Event Kitchen Takoradi 72,Caterer,Takoradi,Ghana,4.880224,-1.789193,2025-10-17,Dairy,Cheese,37,11.08,84.0,37.0,GHS,29,27,2,0.931,999.0,64.45,16.39,Synthetic
RES-0093316,RWA-MUS-48,Civic Musanze 48,Hotel,Musanze,Rwanda,-1.459453,29.667143,2025-12-01,Fruits & Vegetables,Mixed Vegetables,21,9.93,4590.0,1930.0,RWF,25,24,1,0.96,46320.0,31.94,14.47,Synthetic
RES-0093317,UGA-JIN-38,Celebration Jinja 38,Caterer,Jinja,Uganda,0.41593,33.166049,2025-04-04,Prepared Meals,Chicken Meal,46,22.72,19000.0,9250.0,UGX,70,59,11,0.8429,545750.0,147.5,59.11,Synthetic
RES-0093318,GHA-ACC-26,Bean Accra 26,Café,Accra,Ghana,5.598942,-0.199526,2025-04-24,Pastries,Croissant,7,1.42,64.0,24.0,GHS,3,2,1,0.6667,48.0,3.1,2.0,Synthetic
RES-0093319,NIG-JOS-49,Harvest Jos 49,Restaurant,Jos,Nigeria,9.929316,8.861473,2025-10-05,Prepared Meals,Fried Rice,33,15.0,4090.0,1850.0,NGN,32,23,9,0.7188,42550.0,26.59,16.59,Synthetic
RES-0093320,ETH-DIR-01,Fresh Dire Dawa 01,Restaurant,Dire Dawa,Ethiopia,9.576464,41.831634,2025-05-05,Fruits & Vegetables,Bananas,17,8.39,911.0,427.0,ETB,16,8,8,0.5,3416.0,23.56,7.46,Synthetic
RES-0093321,SOU-DUR-31,Fresh Oven Durban 31,Bakery,Durban,South Africa,-29.920044,30.994522,2025-06-20,Prepared Meals,Pasta Meal,52,23.98,67.0,40.0,ZAR,50,20,30,0.4,800.0,44.44,13.62,Synthetic
RES-0093322,NIG-KAN-44,Kitchen Kano 44,Restaurant,Kano,Nigeria,12.063205,8.610476,2025-10-27,Bakery,Whole Wheat Bread,22,5.78,7430.0,4510.0,NGN,13,8,5,0.6154,36080.0,22.55,6.13,Synthetic
RES-0093323,SOU-CAP-57,Bean Cape Town 57,Café,Cape Town,South Africa,-33.926446,18.405506,2025-03-08,Prepared Meals,Beans & Plantain,8,3.22,188.0,118.0,ZAR,9,6,3,0.6667,708.0,39.33,3.64,Synthetic
RES-0093324,NIG-IBA-69,Event Kitchen Ibadan 69,Caterer,Ibadan,Nigeria,7.417694,3.928055,2025-06-01,Dairy,Flavoured Yoghurt,131,36.44,2940.0,1480.0,NGN,70,59,11,0.8429,87320.0,54.58,30.92,Synthetic
RES-0093325,KEN-NAI-18,City Market Nairobi 18,Supermarket,Nairobi,Kenya,-1.26834,36.776624,2025-06-08,Prepared Meals,Jollof Rice,42,19.24,833.0,459.0,KES,58,57,1,0.9828,26163.0,201.25,47.63,Synthetic
RES-0093326,RWA-MUS-49,Royal Musanze 49,Hotel,Musanze,Rwanda,-1.484978,29.643503,2025-08-16,Prepared Meals,Chicken Meal,137,56.17,3380.0,1990.0,RWF,104,56,48,0.5385,111440.0,76.86,50.67,Synthetic
RES-0093327,TAN-DAR-78,ValueMart Dar es Salaam 78,Supermarket,Dar es Salaam,Tanzania,-6.881616,39.199243,2025-09-21,Dairy,Cheese,68,23.38,58080.0,34960.0,TZS,53,24,29,0.4528,839040.0,322.71,12.16,Synthetic
RES-0093328,GHA-KUM-72,Street Taste Kumasi 72,Food Vendor,Kumasi,Ghana,6.715265,-1.588984,2025-07-20,Beverages,Smoothie,17,5.94,62.0,32.0,GHS,17,12,5,0.7059,384.0,24.77,7.66,Synthetic
RES-0093329,NIG-BEN-67,Fresh Choice Benin City 67,Supermarket,Benin City,Nigeria,6.317583,5.603241,2025-12-30,Rice & Grains,Grain Mix,65,29.71,5240.0,2110.0,NGN,55,41,14,0.7455,86510.0,54.07,42.13,Synthetic
RES-0093330,UGA-KAM-72,Quick Bite Kampala 72,Food Vendor,Kampala,Uganda,0.301524,32.587317,2025-09-29,Dairy,Milk,6,2.02,65630.0,27670.0,UGX,3,3,0,1.0,83010.0,22.44,3.49,Synthetic
RES-0093331,RWA-KIG-39,Green Basket Kigali 39,Supermarket,Kigali,Rwanda,-1.963752,30.044492,2025-06-03,Rice & Grains,Oats,63,28.45,9270.0,4770.0,RWF,75,43,32,0.5733,205110.0,141.46,29.95,Synthetic
RES-0093332,SOU-JOH-48,Sunrise Johannesburg 48,Bakery,Johannesburg,South Africa,-26.184844,28.064345,2025-02-20,Dairy,Cheese,49,15.96,23.0,10.0,ZAR,52,44,8,0.8462,440.0,24.44,47.34,Synthetic
RES-0093333,NIG-ENU-43,Harvest Enugu 43,Restaurant,Enugu,Nigeria,6.430543,7.502411,2025-10-02,Rice & Grains,Grain Mix,48,22.27,791.0,386.0,NGN,44,37,7,0.8409,14282.0,8.93,22.62,Synthetic
RES-0093334,NIG-ABE-44,Golden Abeokuta 44,Restaurant,Abeokuta,Nigeria,7.165213,3.342931,2025-12-12,Prepared Meals,Local Rice Meal,37,16.02,1070.0,570.0,NGN,30,13,17,0.4333,7410.0,4.63,11.7,Synthetic
RES-0093335,SOU-PRE-73,City Market Pretoria 73,Supermarket,Pretoria,South Africa,-25.737611,28.251123,2025-02-06,Rice & Grains,Oats,17,7.13,121.0,68.0,ZAR,17,11,6,0.6471,748.0,41.56,5.23,Synthetic
RES-0093336,UGA-KAM-73,Mama's Kampala 73,Food Vendor,Kampala,Uganda,0.374105,32.55611,2025-11-19,Rice & Grains,Grain Mix,13,6.43,49550.0,26550.0,UGX,14,5,9,0.3571,132750.0,35.88,3.93,Synthetic
RES-0093337,NIG-IBA-73,Golden Ibadan 73,Restaurant,Ibadan,Nigeria,7.348522,3.918956,2025-05-24,Rice & Grains,Maize Meal,19,8.2,3820.0,2420.0,NGN,20,16,4,0.8,38720.0,24.2,13.85,Synthetic
RES-0093338,RWA-MUS-05,Sunrise Musanze 05,Bakery,Musanze,Rwanda,-1.540859,29.598959,2025-04-17,Fruits & Vegetables,Tomatoes,90,45.57,10880.0,6590.0,RWF,124,114,10,0.9194,751260.0,518.11,102.33,Synthetic
RES-0093339,NIG-ABE-59,Mama's Abeokuta 59,Food Vendor,Abeokuta,Nigeria,7.177924,3.266618,2025-08-31,Pastries,Muffin,7,1.17,6620.0,3150.0,NGN,3,3,0,1.0,9450.0,5.91,3.12,Synthetic
RES-0093340,RWA-KIG-34,Grand Kigali 34,Hotel,Kigali,Rwanda,-1.985557,30.011461,2025-05-14,Prepared Meals,Fried Rice,201,85.98,9400.0,5680.0,RWF,161,86,75,0.5342,488480.0,336.88,78.18,Synthetic
RES-0093341,TAN-DAR-79,City Market Dar es Salaam 79,Supermarket,Dar es Salaam,Tanzania,-6.770901,39.153819,2025-08-09,Pastries,Meat Pie,4,0.68,58180.0,20440.0,TZS,1,1,0,1.0,20440.0,7.86,1.1,Synthetic
RES-0093342,GHA-TAM-17,Fresh Oven Tamale 17,Bakery,Tamale,Ghana,9.394955,-0.915842,2025-01-29,Prepared Meals,Chicken Meal,117,59.47,102.0,63.0,GHS,135,82,53,0.6074,5166.0,333.29,67.78,Synthetic
RES-0093343,NIG-IBA-16,ValueMart Ibadan 16,Supermarket,Ibadan,Nigeria,7.393506,3.94648,2025-08-26,Dairy,Custard,11,3.17,6020.0,3080.0,NGN,7,5,2,0.7143,15400.0,9.62,4.39,Synthetic
RES-0093344,KEN-MOM-07,Daily Brew Mombasa 07,Café,Mombasa,Kenya,-4.009588,39.685752,2025-01-30,Pastries,Meat Pie,56,10.55,1130.0,710.0,KES,21,20,1,0.9524,14200.0,109.23,13.77,Synthetic
RES-0093345,SOU-JOH-64,Urban Cup Johannesburg 64,Café,Johannesburg,South Africa,-26.215759,28.080229,2025-06-08,Prepared Meals,Fried Rice,27,13.63,286.0,142.0,ZAR,36,22,14,0.6111,3124.0,173.56,20.86,Synthetic
RES-0093346,NIG-BEN-08,City Bites Benin City 08,Food Vendor,Benin City,Nigeria,6.3316,5.581655,2025-05-02,Fruits & Vegetables,Bananas,19,9.35,4650.0,1660.0,NGN,18,14,4,0.7778,23240.0,14.52,8.34,Synthetic
RES-0093347,NIG-ENU-57,Daily Enugu 57,Bakery,Enugu,Nigeria,6.452889,7.563283,2025-02-12,Beverages,Bottled Water,26,11.28,7390.0,4730.0,NGN,35,21,14,0.6,99330.0,62.08,12.84,Synthetic
RES-0093348,NIG-POR-36,Royal Port Harcourt 36,Hotel,Port Harcourt,Nigeria,4.803394,7.039067,2025-08-06,Fruits & Vegetables,Tomatoes,203,99.26,1110.0,680.0,NGN,273,175,98,0.641,119000.0,74.38,144.36,Synthetic
RES-0093349,TAN-MWA-15,Prime Plate Mwanza 15,Caterer,Mwanza,Tanzania,-2.605278,32.893811,2025-09-18,Rice & Grains,Oats,62,27.62,22660.0,14540.0,TZS,81,42,39,0.5185,610680.0,234.88,31.35,Synthetic
RES-0093350,GHA-TAK-42,Bean Takoradi 42,Café,Takoradi,Ghana,4.860523,-1.780443,2025-10-03,Bakery,Whole Wheat Bread,13,3.29,107.0,40.0,GHS,6,6,0,1.0,240.0,15.48,5.18,Synthetic
RES-0093351,KEN-MOM-75,ValueMart Mombasa 75,Supermarket,Mombasa,Kenya,-4.01907,39.615336,2025-07-16,Pastries,Muffin,99,16.09,447.0,213.0,KES,40,12,28,0.3,2556.0,19.66,7.69,Synthetic
RES-0093352,RWA-MUS-34,ValueMart Musanze 34,Supermarket,Musanze,Rwanda,-1.488984,29.634861,2025-09-04,Bakery,Baguette,110,26.01,1850.0,800.0,RWF,50,34,16,0.68,27200.0,18.76,33.73,Synthetic
RES-0093353,NIG-BEN-50,Kitchen Benin City 50,Restaurant,Benin City,Nigeria,6.37542,5.627497,2025-06-04,Prepared Meals,Pasta Meal,24,10.62,4180.0,1920.0,NGN,31,27,4,0.871,51840.0,32.4,12.85,Synthetic
RES-0093354,UGA-KAM-39,Fresh Kampala 39,Restaurant,Kampala,Uganda,0.337464,32.58507,2025-06-30,Beverages,Soft Drink,32,11.29,45140.0,19170.0,UGX,22,17,5,0.7727,325890.0,88.08,10.21,Synthetic
RES-0093355,NIG-ONI-25,Kitchen Onitsha 25,Restaurant,Onitsha,Nigeria,6.148063,6.796138,2025-04-28,Bakery,Dinner Rolls,33,7.82,4560.0,2100.0,NGN,14,3,11,0.2143,6300.0,3.94,2.88,Synthetic
RES-0093356,COT-YAM-58,Green Cup Yamoussoukro 58,Café,Yamoussoukro,Cote d'Ivoire,6.850581,-5.321593,2025-01-15,Pastries,Sausage Roll,16,2.78,2460.0,920.0,XOF,7,5,2,0.7143,4600.0,7.54,2.34,Synthetic
RES-0093357,KEN-MOM-64,Mama's Mombasa 64,Food Vendor,Mombasa,Kenya,-4.103386,39.650235,2025-11-07,Bakery,Bread Loaf,24,5.15,1520.0,550.0,KES,17,8,9,0.4706,4400.0,33.85,6.65,Synthetic
RES-0093358,KEN-NAI-06,Celebration Nairobi 06,Caterer,Nairobi,Kenya,-1.233142,36.821864,2025-09-22,Pastries,Sausage Roll,62,10.26,276.0,128.0,KES,27,20,7,0.7407,2560.0,19.69,13.46,Synthetic
RES-0093359,KEN-KIS-19,ValueMart Kisumu 19,Supermarket,Kisumu,Kenya,-0.093427,34.80528,2025-08-16,Prepared Meals,Local Rice Meal,27,13.66,385.0,155.0,KES,32,21,11,0.6562,3255.0,25.04,18.57,Synthetic
RES-0093360,NIG-ABU-34,Urban Cup Abuja 34,Café,Abuja,Nigeria,9.028365,7.376184,2025-05-26,Pastries,Sausage Roll,22,4.21,1500.0,710.0,NGN,10,8,2,0.8,5680.0,3.55,6.18,Synthetic
RES-0093361,GHA-TAM-79,Urban Tamale 79,Restaurant,Tamale,Ghana,9.443197,-0.902773,2025-12-27,Rice & Grains,Millet Pack,22,10.29,45.0,29.0,GHS,24,21,3,0.875,609.0,39.29,19.16,Synthetic
RES-0093362,NIG-IBA-74,Savanna Ibadan 74,Restaurant,Ibadan,Nigeria,7.395182,3.973262,2025-01-28,Dairy,Custard,27,9.06,774.0,275.0,NGN,21,11,10,0.5238,3025.0,1.89,11.15,Synthetic
RES-0093363,TAN-DAR-78,Kitchen Dar es Salaam 78,Restaurant,Dar es Salaam,Tanzania,-6.803393,39.25482,2025-03-15,Bakery,Dinner Rolls,64,15.97,25400.0,14300.0,TZS,48,41,7,0.8542,586300.0,225.5,18.44,Synthetic
RES-0093364,SEN-DAK-76,Urban Cup Dakar 76,Café,Dakar,Senegal,14.707186,-17.412903,2025-09-13,Prepared Meals,Fried Rice,11,4.39,1660.0,860.0,XOF,10,8,2,0.8,6880.0,11.28,5.82,Synthetic
RES-0093365,GHA-TAM-18,Daily Tamale 18,Bakery,Tamale,Ghana,9.459237,-0.850193,2025-07-25,Dairy,Cheese,26,8.02,50.0,19.0,GHS,21,13,8,0.619,247.0,15.94,10.0,Synthetic
RES-0093366,TAN-MWA-77,Grand Mwanza 77,Hotel,Mwanza,Tanzania,-2.522593,32.92475,2025-06-21,Prepared Meals,Beans & Plantain,36,15.18,35930.0,19100.0,TZS,40,19,21,0.475,362900.0,139.58,17.16,Synthetic
RES-0093367,SOU-JOH-65,Daily Brew Johannesburg 65,Café,Johannesburg,South Africa,-26.142934,28.092607,2025-09-11,Bakery,Sliced Bread,26,7.25,89.0,36.0,ZAR,17,7,10,0.4118,252.0,14.0,6.31,Synthetic
RES-0093368,NIG-ABU-04,City Market Abuja 04,Supermarket,Abuja,Nigeria,9.071872,7.403756,2025-10-07,Beverages,Iced Tea,49,19.24,6360.0,4090.0,NGN,40,22,18,0.55,89980.0,56.24,15.74,Synthetic
RES-0093369,NIG-IBA-70,Event Kitchen Ibadan 70,Caterer,Ibadan,Nigeria,7.41603,3.932478,2025-07-10,Beverages,Smoothie,80,36.29,6780.0,2770.0,NGN,66,56,10,0.8485,155120.0,96.95,28.5,Synthetic
RES-0093370,SOU-DUR-48,Fresh Durban 48,Restaurant,Durban,South Africa,-29.831405,31.040215,2025-06-08,Pastries,Croissant,23,3.6,287.0,132.0,ZAR,8,7,1,0.875,924.0,51.33,5.36,Synthetic
RES-0093371,NIG-LAG-13,City Bites Lagos 13,Food Vendor,Lagos,Nigeria,6.581684,3.372502,2025-03-16,Pastries,Sausage Roll,36,6.82,2880.0,1100.0,NGN,19,18,1,0.9474,19800.0,12.38,14.56,Synthetic
RES-0093372,RWA-KIG-08,Kitchen Kigali 08,Restaurant,Kigali,Rwanda,-1.9426,30.081259,2025-03-10,Rice & Grains,Grain Mix,9,4.21,5610.0,2130.0,RWF,8,7,1,0.875,14910.0,10.28,4.71,Synthetic
RES-0093373,NIG-POR-73,Mama's Port Harcourt 73,Food Vendor,Port Harcourt,Nigeria,4.842057,7.0647,2025-05-23,Prepared Meals,Pasta Meal,42,16.75,2830.0,1820.0,NGN,40,23,17,0.575,41860.0,26.16,16.62,Synthetic
RES-0093374,TAN-ARU-56,Daily Arusha 56,Bakery,Arusha,Tanzania,-3.377029,36.698749,2025-06-02,Prepared Meals,Chicken Meal,35,16.95,17270.0,8330.0,TZS,44,29,15,0.6591,241570.0,92.91,23.59,Synthetic
RES-0093375,ETH-ADD-77,City Market Addis Ababa 77,Supermarket,Addis Ababa,Ethiopia,9.002778,38.776133,2025-03-09,Pastries,Sausage Roll,44,7.32,775.0,450.0,ETB,16,11,5,0.6875,4950.0,34.14,10.42,Synthetic
RES-0093376,KEN-MOM-08,Green Cup Mombasa 08,Café,Mombasa,Kenya,-4.039281,39.723513,2025-08-13,Rice & Grains,Oats,21,10.75,1640.0,860.0,KES,20,18,2,0.9,15480.0,119.08,17.14,Synthetic
RES-0093377,SOU-PRE-57,Morning Pretoria 57,Bakery,Pretoria,South Africa,-25.739076,28.217557,2025-05-12,Bakery,Whole Wheat Bread,22,5.99,99.0,45.0,ZAR,12,8,4,0.6667,360.0,20.0,3.59,Synthetic
RES-0093378,NIG-BEN-09,Quick Bite Benin City 09,Food Vendor,Benin City,Nigeria,6.338447,5.604922,2025-10-27,Dairy,Milk,7,2.22,827.0,351.0,NGN,6,3,3,0.5,1053.0,0.66,2.69,Synthetic
RES-0093379,ETH-DIR-25,Bean Dire Dawa 25,Café,Dire Dawa,Ethiopia,9.639524,41.853805,2025-11-15,Bakery,Dinner Rolls,8,1.81,613.0,306.0,ETB,3,3,0,1.0,918.0,6.33,1.81,Synthetic
RES-0093380,ETH-ADD-40,Savanna Addis Ababa 40,Restaurant,Addis Ababa,Ethiopia,9.023616,38.76155,2025-09-10,Prepared Meals,Jollof Rice,22,10.92,1240.0,590.0,ETB,23,9,14,0.3913,5310.0,36.62,6.34,Synthetic
RES-0093381,SOU-CAP-55,Urban Cape Town 55,Restaurant,Cape Town,South Africa,-33.907461,18.357785,2025-05-13,Prepared Meals,Beans & Plantain,40,20.64,267.0,157.0,ZAR,39,26,13,0.6667,4082.0,226.78,25.67,Synthetic
RES-0093382,NIG-ENU-58,Daily Enugu 58,Bakery,Enugu,Nigeria,6.478607,7.617634,2025-11-29,Fruits & Vegetables,Tomatoes,39,16.86,1150.0,660.0,NGN,55,33,22,0.6,21780.0,13.61,24.43,Synthetic
RES-0093383,KEN-KIS-56,Premier Kisumu 56,Hotel,Kisumu,Kenya,-0.061366,34.771044,2025-05-15,Prepared Meals,Beans & Plantain,133,62.0,185.0,94.0,KES,129,99,30,0.7674,9306.0,71.58,50.63,Synthetic
RES-0093384,RWA-MUS-12,Mama's Musanze 12,Food Vendor,Musanze,Rwanda,-1.525483,29.622614,2025-10-29,Rice & Grains,Grain Mix,18,8.62,6920.0,2880.0,RWF,20,15,5,0.75,43200.0,29.79,13.33,Synthetic
RES-0093385,SEN-THI-62,Green Cup Thies 62,Café,Thies,Senegal,14.812805,-16.986555,2025-03-29,Rice & Grains,Maize Meal,15,6.47,6680.0,2990.0,XOF,14,10,4,0.7143,29900.0,49.02,5.62,Synthetic
RES-0093386,SEN-DAK-11,Urban Dakar 11,Restaurant,Dakar,Senegal,14.722271,-17.433068,2025-10-14,Rice & Grains,Millet Pack,30,11.76,7660.0,4960.0,XOF,23,19,4,0.8261,94240.0,154.49,15.06,Synthetic
RES-0093387,UGA-KAM-74,Quick Bite Kampala 74,Food Vendor,Kampala,Uganda,0.368759,32.575603,2025-03-19,Dairy,Milk,14,4.22,46360.0,16480.0,UGX,8,2,6,0.25,32960.0,8.91,2.07,Synthetic
RES-0093388,NIG-ABE-03,Celebration Abeokuta 03,Caterer,Abeokuta,Nigeria,7.137126,3.348974,2025-09-18,Dairy,Milk,41,13.72,769.0,341.0,NGN,25,19,6,0.76,6479.0,4.05,17.81,Synthetic
RES-0093389,GHA-TAM-41,ValueMart Tamale 41,Supermarket,Tamale,Ghana,9.474309,-0.858734,2025-11-30,Pastries,Sausage Roll,12,2.24,96.0,35.0,GHS,5,4,1,0.8,140.0,9.03,1.77,Synthetic
RES-0093390,SEN-DAK-77,Green Cup Dakar 77,Café,Dakar,Senegal,14.721713,-17.420344,2025-11-25,Pastries,Meat Pie,36,5.64,11740.0,7170.0,XOF,15,12,3,0.8,86040.0,141.05,11.83,Synthetic
RES-0093391,GHA-ACC-46,Savanna Accra 46,Restaurant,Accra,Ghana,5.623304,-0.207072,2025-09-15,Fruits & Vegetables,Oranges,44,24.84,69.0,31.0,GHS,45,36,9,0.8,1116.0,72.0,21.64,Synthetic
RES-0093392,SOU-DUR-49,Urban Durban 49,Restaurant,Durban,South Africa,-29.829224,31.065623,2025-06-17,Beverages,Iced Tea,24,9.57,261.0,157.0,ZAR,25,23,2,0.92,3611.0,200.61,20.67,Synthetic
RES-0093393,TAN-ARU-52,Fresh Arusha 52,Restaurant,Arusha,Tanzania,-3.46954,36.689054,2025-10-27,Prepared Meals,Pasta Meal,6,2.95,6450.0,3000.0,TZS,5,5,0,1.0,15000.0,5.77,3.07,Synthetic
RES-0093394,NIG-ENU-07,Bean Enugu 07,Café,Enugu,Nigeria,6.467485,7.592419,2025-01-13,Prepared Meals,Chicken Meal,34,17.02,5590.0,3340.0,NGN,33,21,12,0.6364,70140.0,43.84,16.61,Synthetic
RES-0093395,NIG-KAN-06,Green Basket Kano 06,Supermarket,Kano,Nigeria,12.019922,8.604954,2025-10-31,Rice & Grains,Oats,43,17.07,3600.0,2000.0,NGN,53,43,10,0.8113,86000.0,53.75,23.4,Synthetic
RES-0093396,SEN-THI-19,Daily Thies 19,Bakery,Thies,Senegal,14.783547,-16.987809,2025-09-01,Fruits & Vegetables,Oranges,42,18.14,2120.0,810.0,XOF,41,39,2,0.9512,31590.0,51.79,22.48,Synthetic
RES-0093397,TAN-MWA-16,Taste Hub Mwanza 16,Caterer,Mwanza,Tanzania,-2.467578,32.957096,2025-03-14,Beverages,Fruit Juice,40,15.91,56620.0,23440.0,TZS,33,22,11,0.6667,515680.0,198.34,17.6,Synthetic
RES-0093398,GHA-ACC-77,Event Kitchen Accra 77,Caterer,Accra,Ghana,5.599715,-0.178221,2025-10-06,Fruits & Vegetables,Bananas,50,24.46,63.0,37.0,GHS,50,43,7,0.86,1591.0,102.65,31.62,Synthetic
